f1c1,f1c2,f1c3,f1c4,f1c5,f1c6,f1c7,f1c8,f1c9,f2c1,f2c2,f2c3,f2c4,f2c5,f2c6,f2c7,f2c8,f2c9,f3c1,f3c2,f3c3,f3c4,f3c5,f3c6,f3c7,f3c8,f3c9,f4c1,f4c2,f4c3,f4c4,f4c5,f4c6,f4c7,f4c8,f4c9,f6c1,f6c2,f6c3,f6c4,f6c5,f6c6,f6c7,f6c8,f6c9,f7c1,f7c2,f7c3,f7c4,f7c5,f7c6,f7c7,f7c8,f7c9,f8c1,f8c2,f8c3,f8c4,f8c5,f8c6,f8c7,f8c8,f8c9,f9c1,f9c2,f9c3,f9c4,f9c5,f9c6,f9c7,f9c8,f9c9,p1c1,p1c2,p1c3,p1c4,p1c5,p1c6,p1c7,p1c8,p1c9,p2c1,p2c2,p2c3,p2c4,p2c5,p2c6,p2c7,p2c8,p2c9,p3c1,p3c2,p3c3,p3c4,p3c5,p3c6,p3c7,p3c8,p3c9,p4c1,p4c2,p4c3,p4c4,p4c5,p4c6,p4c7,p4c8,p4c9,p5c1,p5c2,p5c3,p5c4,p5c5,p5c6,p5c7,p5c8,p5c9,label
-0.254581367,0.028296199,0.01580638,0.435121015,-0.04500467,0.766116763,-0.259233253,0.79020161,-0.036049184,1.473226134,1.635328328,1.723824498,1.137775826,1.594274766,1.11696704,2.037241293,1.2146498,2.11961889,409,411,395,411,551,332,391,296,747,0.471761848,0.478030628,0.453432366,0.523321013,0.683453574,0.517466299,0.536342119,0.502603954,0.761206063,0.6116902,0.640100557,0.610371816,0.638941178,0.634919534,0.676393055,0.480502773,0.635416304,0.684919379,1.556976152,1.55382559,1.536956539,1.582811672,1.725226863,1.546631216,1.65773672,1.520852669,1.951285422,1.029625229,1.028905167,1.027558981,1.030454229,1.028872931,1.030525915,1.02898165,1.028599338,1.019423956,0.488901157,0.505510797,0.475180149,0.509121588,0.553895402,0.486734682,0.541618711,0.479513099,0.628277705,26.08781277,26.28546252,26.42464548,27.03710279,26.047991,28.46928674,25.60386737,29.75746708,24.26930527,4.768956012,5.015020527,4.892743362,5.170399134,9.220598603,4.941025682,6.647292812,4.795366207,20.33460098,3.890798875,4.028051614,3.764525068,4.391313892,5.468743087,4.442595756,4.324144371,4.253279175,4.741308315,11.18321214,11.17168432,10.47339183,12.71416856,15.96041838,12.93513622,12.78317245,12.33001529,15.05017091,3.257302614,3.218222063,3.005096329,3.709413439,4.635104496,3.723417011,3.519781998,3.446615621,4.429226072,1
-0.355558017,0.064547457,-0.065122893,-0.017836102,-0.086368512,-0.186377063,-0.258267916,-0.113301645,-0.280963085,2.458465721,2.826576968,2.421079151,1.902623183,1.756649218,2.326804761,1.480656074,2.206117635,1.316539819,326,348,340,438,443,363,436,358,409,0.456345432,0.435940614,0.435517768,0.523073358,0.551580435,0.447149738,0.551448369,0.432451855,0.547600018,0.499449996,0.494715497,0.467990281,0.577952259,0.507572936,0.393371559,0.537294315,0.336820392,0.469378098,1.523810289,1.51049305,1.526942513,1.528366862,1.582282838,1.548590755,1.556813147,1.56677984,1.563677128,1.025800587,1.025191691,1.025553984,1.026234305,1.027718472,1.027125396,1.027928666,1.026586571,1.027962956,0.488901157,0.501177847,0.496122739,0.489623315,0.541618711,0.515621013,0.524286912,0.514176696,0.514898855,28.7548244,28.78882494,27.77589932,30.40751786,27.95272558,25.83580219,28.8971094,25.35231697,28.77819114,5.092825053,5.052153104,5.32729375,5.475029746,5.9278887,5.244325214,6.261512742,5.107766032,6.090431518,3.361444754,3.110077174,3.082083077,4.154934261,4.40214858,3.618995585,4.219457248,3.521910296,4.403025185,9.829438783,9.220876011,9.265084375,11.7664836,12.47949262,10.09913181,12.63787208,9.716893897,12.83915852,2.759251614,2.719127515,2.710879202,3.247468487,3.357445859,2.768676542,3.511811665,2.611183289,3.492314462,1
-0.783853057,-0.59859123,1.087966187,0.883593518,0.195405436,1.392777303,0.635450456,1.412634805,0.81561525,7.390602049,6.513650472,4.22611607,3.884474836,3.083246661,3.509722944,2.695652937,3.02283017,3.152300114,220,268,280,328,402,212,370,170,264,0.236814354,0.249150214,0.329164259,0.422565312,0.478329248,0.371798506,0.412913663,0.387559709,0.345472729,0.217881362,0.261391726,0.354249623,0.340601241,0.423299308,0.306723442,0.399997495,0.318366101,0.33275565,1.544168505,1.526654357,1.561468477,1.650927535,1.629648058,1.63890109,1.604205926,1.648247102,1.576535445,1.029636797,1.028212054,1.026946125,1.027864939,1.02871744,1.027763688,1.028372165,1.027660368,1.027575172,0.465069933,0.452793242,0.471569358,0.527175545,0.526453387,0.53367497,0.512010222,0.525731229,0.488178998,18.68394432,19.19415038,21.22709363,21.27969895,23.21637634,20.53495998,22.61338131,20.9491825,21.95839966,2.757350895,2.864813757,3.719273395,5.095954431,4.965442072,4.567292266,4.058346713,4.937368022,3.637380197,2.41747928,2.638243323,3.151325046,3.771025003,4.580878819,3.391769477,4.112284262,3.453858856,3.491506684,6.573088313,6.414669904,7.6801345,10.30725453,11.39807153,8.973595324,9.808464709,9.020667871,8.08342141,2.004973301,1.947874575,2.129867658,2.725973447,3.067194426,2.390915254,2.72078608,2.408542346,2.193057695,1
-2.70302487,0.848635029,0.752108127,-0.874328202,-1.177981394,-1.012747265,-0.066637757,-1.837361674,0.065917544,60.26108053,5.40446029,3.750466053,10.37965792,15.12721633,4.463873139,7.327052751,5.491983977,12.97247787,174,247,174,178,228,309,200,223,136,0.049915492,0.22315732,0.256439187,0.17494695,0.145471426,0.233294706,0.209083163,0.157247806,0.136993545,0.035131521,0.179929493,0.18880917,0.079492354,0.070612913,0.110468832,0.128951973,0.065149483,0.087455092,1.541814169,1.570104192,1.608992447,1.670402379,1.603211819,1.687230558,1.576672877,1.671736344,1.551920697,1.030743041,1.031152862,1.03119669,1.031143576,1.030473649,1.031937528,1.029807618,1.032564786,1.028805433,0.449182451,0.473735833,0.497567056,0.553895402,0.515621013,0.543063028,0.491067631,0.524286912,0.464347775,12.65701311,17.57490834,18.03671247,15.35006547,14.83702804,16.15956417,17.48104545,14.64198977,15.71738485,0.960397181,2.419135553,2.620057303,2.049819006,1.774314031,2.554233877,2.274930014,2.048827745,1.763618396,0.878322575,2.241034078,2.503836512,2.145655198,1.773115149,2.564037824,2.158901729,1.947831719,1.579668197,2.44413972,6.774352226,7.587459378,6.05873609,5.118560247,7.391826629,6.425409352,5.538014295,4.68262468,0.776344916,1.93909551,2.149668146,1.625043718,1.357360458,2.072075805,1.691968766,1.772949968,1.345553837,1
0.203759928,0.332266426,0.018514763,0.364033237,0.226348898,-0.189212789,0.117476005,-0.293242685,-0.060624114,1.498314852,1.440105129,1.123057978,0.763018584,1.358091398,0.827740699,1.184844366,1.139318898,1.257765381,362,266,424,427,381,387,385,335,341,0.510394405,0.423125801,0.535438673,0.557255961,0.465116674,0.522728594,0.477022378,0.460134986,0.500208456,0.222759095,0.234562311,0.409630099,0.341798389,0.269067556,0.462111235,0.316716048,0.438547576,0.467337713,1.807910993,1.709457664,1.673422069,1.739928115,1.729856547,1.659563346,1.67276455,1.599011233,1.620704694,1.02941165,1.02982922,1.030093191,1.028732725,1.028912694,1.029636532,1.028628444,1.029292962,1.029263302,0.592891949,0.536563603,0.532952812,0.547395977,0.534397128,0.506955114,0.503344322,0.475180149,0.480957415,20.71300461,21.02051605,23.04009338,22.8619217,20.47847206,25.05362174,22.20278456,24.16716193,24.75478421,6.351569654,5.822605346,6.348959296,7.446358002,6.288973301,6.885743968,6.428616152,5.748280519,6.574989279,4.854182126,4.029427225,5.119233315,5.266530974,4.570234227,4.565743555,4.386536508,4.325346654,4.511851465,12.75021706,10.15096942,12.95153623,12.68288507,11.39806866,11.76089532,11.17080745,10.49109039,11.93002167,3.546607985,2.987564526,3.804360704,3.784697966,3.291324602,3.705028856,3.123881974,3.258919395,3.405046523,1
-0.789706591,-0.725807162,-0.514439866,-0.172100582,-0.507552222,0.132461712,-0.555930077,-0.322661042,-0.643617815,1.505978586,2.091842352,1.956619264,1.509867036,1.494559109,1.426370358,1.780909445,1.215231708,1.509361614,287,255,297,293,375,303,320,279,316,0.44014862,0.353268033,0.362683072,0.364628708,0.406020371,0.381700599,0.376249952,0.41087551,0.419583771,0.542337948,0.540611169,0.527536117,0.468076498,0.52942936,0.483544054,0.44094365,0.45773189,0.447776848,1.692326433,1.631396563,1.641522637,1.680980767,1.66197606,1.661625314,1.679221241,1.628325471,1.635494468,1.031219494,1.030276542,1.030823332,1.031135225,1.031378607,1.032346048,1.031062428,1.031272786,1.030933409,0.5798931,0.500455689,0.499011373,0.540896553,0.530786337,0.536563603,0.543785186,0.543785186,0.525009071,19.11797304,18.60588631,19.02883878,18.0306179,18.00027451,18.97807592,18.12887414,20.99112596,20.57750015,4.52360136,3.967841672,4.043990519,3.932386004,4.068933115,3.871653979,3.884529829,4.298883084,4.360933151,4.055744199,3.27005904,3.439561304,3.802358439,3.575577044,3.938677699,3.491898308,4.051807032,3.967160947,11.52366532,9.261705748,9.387792764,9.436258603,10.76642296,10.00526289,9.942659472,10.46857183,10.99138558,3.331252449,2.764253371,2.749532444,2.851195524,3.1841034,3.150690784,2.965505148,3.0917216,3.146109492,1
0.772382697,0.695201941,0.841903898,0.56557683,0.193796222,0.889334951,0.796078186,1.139694449,0.609648347,3.929487304,3.068672591,2.874709034,2.371698813,2.950194197,1.980133085,1.909903629,1.542359785,1.678659393,2087,1699,1071,1437,1394,1095,1297,613,1031,1.558013235,1.37443353,1.059898716,1.467096322,1.362890357,1.238347723,1.274962756,1.104885102,1.066544617,0.295460146,0.250701786,0.19498138,0.314453148,0.25058507,0.282187941,0.285353653,0.295032249,0.261791521,2.077863068,2.021091133,1.943860966,2.038729774,2.022286352,1.971451478,1.963945928,1.900448038,1.897921315,1.052077848,1.051118685,1.049195983,1.04976772,1.05065646,1.047895871,1.049110256,1.047096445,1.04742515,1.032686343,0.951082457,0.83192634,0.94963814,0.951804615,0.844925189,0.888254686,0.777764469,0.782819577,15.86357769,16.91340957,17.22645714,17.59422438,17.21554274,18.39146649,19.16646196,19.69601918,19.4020666,6.065691032,5.551760352,4.669831783,7.491619058,6.190235577,6.450531534,6.088712012,6.205899932,5.405597834,7.676677458,6.774972538,5.425034072,8.079821278,7.010997204,7.237302353,6.862923267,6.484968697,5.985801899,39.26016849,31.1786162,21.78997284,35.20893006,31.4136221,26.61719241,28.33932124,23.11445545,22.50328936,29.57684739,22.87563447,15.12535894,24.42143292,22.48693065,17.56776099,19.08592838,14.50911763,14.30578739,1
-0.033765533,0.323028107,0.62624792,-0.253464798,-0.068130302,0.193100045,0.17831183,0.170970521,0.179629073,0.816531872,1.20099871,1.875691101,0.399747178,0.566992201,0.440005762,0.576707314,0.397450591,0.447828821,438,299,147,447,532,358,482,535,514,0.523287284,0.456549242,0.38418632,0.621764938,0.621550391,0.568185186,0.604105886,0.694751249,0.689568657,0.303406561,0.253092258,0.17239559,0.37854622,0.395430077,0.301144952,0.361017821,0.379902556,0.458409262,1.787712809,1.754765521,1.747147613,1.746143176,1.777644809,1.775539514,1.762175234,1.76674416,1.742960005,1.028496402,1.028770295,1.028107185,1.032230787,1.02846989,1.03122102,1.028972594,1.030961249,1.029956514,0.616001014,0.617445331,0.613834539,0.62177828,0.617445331,0.64705382,0.63044418,0.628999863,0.592169791,20.48050042,20.30296145,19.91144448,22.47314471,22.95356296,20.92510056,23.68858114,24.82587894,25.76396798,8.660233641,7.186766692,6.461034453,6.78691652,9.713590871,6.780298523,9.113909014,8.819356233,9.698898228,3.897016398,3.574552057,2.838054889,5.412066911,4.837696262,4.805855797,5.073097704,5.613692836,5.335921202,11.59504946,10.36529854,8.650198766,15.54762741,13.88132474,13.90087418,13.69779829,16.5117393,16.08162105,3.703638561,3.311664244,2.73000016,4.919837041,4.246969697,4.363525143,4.069968957,5.238649965,4.995208406,1
-0.182229678,0.047166496,-0.233756751,0.068552879,-0.022866123,-0.080064688,-0.299039517,-0.056561773,-0.565267153,1.059823051,0.958220839,1.24587023,0.925742871,1.085075395,1.123709018,1.42998083,1.468406363,1.145533704,428,422,350,584,460,460,354,344,276,0.632479956,0.598046655,0.482383441,0.772540204,0.642778394,0.550344874,0.49276033,0.417143028,0.485688514,0.296996457,0.321074038,0.267066055,0.391596514,0.255126343,0.264070356,0.218097579,0.228438267,0.264198525,1.796936548,1.757236598,1.716648078,1.814775398,1.816274157,1.755403924,1.771699155,1.700547812,1.720263918,1.031268659,1.030396598,1.031875837,1.030094828,1.03045663,1.029993969,1.031175937,1.030848263,1.031498546,0.60950159,0.589281158,0.573393676,0.643443029,0.649220295,0.587836841,0.608779431,0.580615258,0.564005618,21.95926945,21.71459723,19.17036931,24.18430703,20.81463388,20.82781521,19.18720067,18.66916672,19.99212651,6.700309213,6.358349616,4.696650373,10.4232383,6.993382559,6.184485968,4.956376722,4.387868548,4.707461335,5.830556207,5.152379116,4.262055041,7.022215235,5.867407765,5.083025047,4.392374385,3.86633829,4.380777905,16.5584014,15.36136168,12.94218045,19.76259372,17.04362205,14.19750317,13.360207,11.20000556,13.31151216,4.923198599,4.186015535,3.801850833,5.35797992,4.235649789,3.849689045,3.478772935,3.181789721,3.690573567,1
0.888238957,1.183009623,0.925095488,0.848932142,0.902648558,0.325967989,0.291911749,0.50884229,0.691436181,3.250385105,3.249250023,2.98956012,1.030218022,1.295984843,0.982248316,1.477377788,1.737883566,2.288826913,339,260,237,239,303,404,320,315,276,0.453773535,0.320799405,0.366716465,0.548140485,0.539642818,0.581520469,0.453468156,0.430744546,0.395315178,0.250715135,0.285155121,0.428681694,0.521006632,0.493654077,0.675246833,0.568138603,0.51589816,0.509241629,1.628143327,1.49241625,1.467442843,1.559060532,1.551173544,1.543003271,1.495139715,1.513086626,1.484519392,1.031353924,1.02709062,1.024072905,1.027186849,1.028382812,1.027968598,1.026667182,1.026109229,1.026041971,0.551728927,0.467236408,0.456404034,0.496122739,0.515621013,0.501177847,0.471569358,0.463625617,0.455681876,23.70654233,25.10294127,28.56370061,31.47591291,31.08398527,32.41591751,29.44084229,27.78345554,28.02601594,4.383293873,3.474329901,4.056933558,5.64381671,5.817554525,5.549801831,4.933975886,4.654977647,4.636033634,4.190568525,2.469503698,2.529450505,4.371104651,4.07657705,4.503067674,3.837265889,3.370050361,3.038513311,11.13534021,7.353804155,7.175567276,12.81377718,12.30234659,13.16734719,9.832333095,9.312437324,8.676083368,3.567708379,2.230529375,2.133627991,3.62030912,3.56894704,3.939352884,3.065804894,2.591030434,2.567938366,1
-1.047512757,-0.154676707,0.556168807,0.313010842,0.498781421,0.58965371,0.559772663,0.414491646,1.536746753,31.31551529,5.679017583,4.494646144,2.80195561,5.196343328,2.391472339,3.690881677,9.876162907,41.19037371,466,326,284,469,378,362,430,318,226,0.136799318,0.2873581,0.291028875,0.449700513,0.382599402,0.425824752,0.341997009,0.170372965,0.081521101,0.018528181,0.095221956,0.153256156,0.188499405,0.101252134,0.203735004,0.137321901,0.06836883,0.035710926,1.898185734,1.774956849,1.675462801,1.837430874,1.879817106,1.748611612,1.797343627,1.734716897,1.784761493,1.027251766,1.028554369,1.028913262,1.02910738,1.028821049,1.029314293,1.029649939,1.029734097,1.029518601,0.663663461,0.597224899,0.55461756,0.647775979,0.684606051,0.608057273,0.596502741,0.587836841,0.602280007,10.70818559,15.19956588,17.69161627,16.78318922,15.87031482,19.06386382,15.73117302,13.21752617,10.38701132,2.311171402,3.692595576,3.605120186,5.451386596,5.130913554,4.808926311,4.452686318,2.461146455,1.408446278,2.098121745,3.1421967,3.065689076,4.829519894,4.297239564,4.352706597,3.64307148,2.150561318,1.363606385,4.627619481,8.07000084,8.185070198,12.03430487,10.2288448,11.36912744,9.565380009,5.940994288,3.449779034,1.06878211,2.003187087,2.135537957,3.096157185,2.556443981,2.875897156,2.494016188,1.559473415,0.980748616,1
-0.048626278,0.281065992,-0.244580182,0.18118912,0.181452637,-0.343865651,-0.436404651,-1.059777827,-0.85121128,2.397707738,2.65943707,3.445209451,2.350777555,2.354669484,3.631493433,2.949189631,4.363358192,3.910364439,394,364,298,450,446,270,346,188,202,0.49028818,0.459451993,0.425444253,0.548525946,0.546811624,0.387271224,0.522195897,0.3021243,0.349648788,0.548361296,0.562591562,0.444940003,0.468722261,0.525781385,0.312047036,0.398988778,0.265309363,0.313451601,1.643168052,1.602129489,1.630566581,1.702179574,1.689823715,1.671507033,1.71007,1.628734736,1.621907361,1.029306093,1.028726703,1.028444383,1.029821008,1.028639915,1.029770138,1.028501979,1.029593221,1.028650555,0.506955114,0.511288063,0.499011373,0.569060726,0.547395977,0.527175545,0.542340869,0.49178979,0.470125041,22.35387464,22.63314051,21.68191694,22.10221127,21.9691192,20.00259659,21.7377833,19.26710359,20.87742483,4.826377296,4.524016312,4.01634044,5.171800942,5.039823791,3.697691729,4.689853346,2.961785731,3.336302364,4.734073391,4.278948976,4.068268478,5.379663012,5.66585857,3.788614683,5.584594392,3.104612378,3.625795103,12.68053301,11.5540887,11.08199221,13.80853926,13.81553143,10.17279107,13.2337317,8.545211479,9.385842862,3.147601153,2.87011836,2.704277784,3.492582417,3.265740324,2.69773865,3.276133528,2.254485635,2.380177126,1
-0.963704864,-0.801519856,-0.298939185,-0.647649162,-1.16778567,-0.734626064,-1.020418073,-1.072785065,-1.179776098,9.994283076,7.653946878,6.453900357,8.511148768,8.373424826,6.980667218,7.790573846,6.691528874,6.670411173,261,304,303,261,326,363,378,251,378,0.28939132,0.344158881,0.348563824,0.364074993,0.332216773,0.384535186,0.383169461,0.370555276,0.410004438,0.1639138,0.215792902,0.202438081,0.176973719,0.147872934,0.185013685,0.162690101,0.154376105,0.15472985,1.756575855,1.752996835,1.757496124,1.789939728,1.794633822,1.793189556,1.829834184,1.796507179,1.849432471,1.029079732,1.029463784,1.02939364,1.028992992,1.029558678,1.02941935,1.029043686,1.029842746,1.029075654,0.572671517,0.583503891,0.573393676,0.613834539,0.613112381,0.637665763,0.634054971,0.624666913,0.654275403,16.18111242,16.39073923,16.50491389,16.50991699,16.17143248,16.73316565,16.16007568,17.10139823,16.59520218,3.799676764,4.177673089,4.18831669,4.12821401,4.090196535,4.164500331,4.452342058,4.030267815,4.572953681,3.235921421,3.607574219,3.751839145,4.077558077,3.716935187,4.224514315,4.36620124,4.118339074,4.613134387,7.905281208,8.728812382,9.006182238,9.290094839,8.903718583,9.826076479,10.13034892,9.836584956,10.94500316,2.232442892,2.402734796,2.365182295,2.493116053,2.399100341,2.565448886,2.578211316,2.583161416,2.794099601,1
0.39646975,0.515358058,1.108775165,0.938537034,0.1786769,1.208629301,0.516060743,1.588215838,1.059993065,3.764209877,4.918635372,6.496444489,5.461871762,2.797503714,5.337875489,2.314318363,4.854849729,2.778343247,265,243,185,213,315,187,403,167,317,0.337592099,0.314720221,0.280443542,0.30814809,0.430055192,0.337801783,0.499789907,0.348080837,0.516733166,0.262894432,0.268376246,0.244831209,0.203217585,0.360568915,0.233740546,0.439988415,0.244056071,0.396393924,1.745093442,1.721354536,1.710601134,1.75930732,1.746858626,1.766793038,1.744692056,1.74418653,1.757769767,1.032268607,1.031288333,1.030361894,1.03157653,1.031637779,1.031394489,1.031157689,1.030648352,1.029906788,0.597947057,0.589281158,0.592169791,0.60950159,0.610223748,0.606612956,0.601557848,0.593614107,0.586392525,16.21040471,16.31750226,16.32164047,15.95632996,17.4241138,16.27776066,18.83945348,17.19520579,19.24591462,3.51713676,3.424888869,3.233652047,3.098199956,4.496202448,3.330311374,5.33785213,3.571446013,5.661024843,3.085074983,2.854334472,2.495092106,2.99995874,3.53022647,3.288368714,3.800384699,3.272526664,3.613828951,9.807854105,9.154074032,8.306490164,9.14020401,11.80830337,9.663208503,13.26845929,9.847832345,13.44211354,2.902662341,2.552164386,2.266413566,2.559105134,3.346628152,2.644278465,3.584682387,2.611305255,3.323596138,1
1.606847305,0.767939554,1.898671064,1.324848808,0.991002136,1.799701966,0.737000631,1.290453638,0.128301885,10.17923252,17.40424615,12.64904997,8.680650931,7.632220147,10.61074288,6.126662966,8.960042235,5.640808131,121,53,83,105,141,113,163,127,255,0.272397803,0.167418759,0.185788905,0.269365879,0.297018913,0.207799094,0.298530309,0.218890444,0.289419385,0.176485408,0.160957487,0.209586844,0.196444713,0.25826018,0.181233201,0.319682854,0.195326917,0.340650995,1.690831829,1.598118005,1.549490535,1.685481286,1.615420847,1.613523446,1.551093572,1.575686698,1.485825281,1.031278666,1.030068712,1.028739938,1.03103105,1.03039492,1.030128833,1.030412253,1.029110091,1.029218137,0.5798931,0.530064179,0.509121588,0.565449934,0.52934202,0.522120438,0.484568207,0.502622164,0.448460293,17.84326677,16.85244237,17.98600872,17.69275972,19.63277629,17.49079846,20.7404753,17.94687501,22.05365318,2.836164571,2.167456482,2.291229687,2.898864646,3.106007476,2.400930727,3.026970643,2.492047717,2.889786106,2.853866083,1.961238213,2.094738004,2.879011841,2.935068092,2.366406427,2.847479022,2.415266071,2.790055562,8.453058046,5.896682817,5.885655639,8.186028899,8.678338648,6.727985948,8.419085025,6.746362021,7.85300003,2.512867001,1.848728328,1.703679187,2.28878069,2.483179376,1.882896501,2.364037742,1.908424746,2.231398586,1
0.397348563,0.625220661,1.514038917,0.527524229,0.073311631,0.878625228,0.438846662,0.911095883,0.584387691,0.472698359,0.66773043,1.588965224,1.171405454,0.262741878,1.627136912,0.560734987,1.462057286,0.426693187,377,229,175,466,559,375,373,277,351,0.571097644,0.513134433,0.299121808,0.557019255,0.680701277,0.390439878,0.467003867,0.341273994,0.603559749,0.289638703,0.26879996,0.137098219,0.238393264,0.353414333,0.159428829,0.191158788,0.164767828,0.219562453,1.816667419,1.805718121,1.778487916,1.801783609,1.833128141,1.788859845,1.813142776,1.777265807,1.822690951,1.032938078,1.033096393,1.032090468,1.032949362,1.033887814,1.032325775,1.032976315,1.03221132,1.033271466,0.634777129,0.641998712,0.62177828,0.660774828,0.694716267,0.661496986,0.671607202,0.60950159,0.683883893,18.92826118,18.29620123,16.74918869,19.22313856,19.28262158,16.86291537,17.48502926,15.00006273,18.43069154,4.93207265,4.760630866,3.236079846,5.291133342,5.38822958,3.565274515,4.02993027,3.59366469,4.854800523,4.986376524,4.36752729,3.063929451,5.091393868,5.94350475,3.811175846,4.349707146,3.17276183,5.450748923,15.05377902,13.52017811,8.99353789,14.34178147,17.55847793,10.68387691,12.73885136,9.480942588,15.99424012,4.361565955,4.084884727,2.52954822,4.149815523,5.403618544,3.142629512,3.693958867,2.601875624,4.815760044,1
0.703558063,0.752198975,1.248124259,1.098645171,0.538450278,1.575473339,0.737566071,1.666735166,0.887411182,7.975063942,7.498508099,9.036041585,6.325467337,4.444835919,5.325173708,3.808439181,5.137828475,3.256237482,261,239,235,349,359,381,346,323,326,0.247322372,0.215424412,0.176957049,0.28260552,0.350892355,0.287118577,0.379466096,0.247382872,0.415022521,0.170015684,0.176557673,0.144061903,0.17210507,0.20665342,0.184463079,0.211566181,0.162594174,0.217968696,1.7853085,1.755314993,1.742335784,1.814015599,1.838697368,1.818363206,1.855350301,1.771702831,1.822973711,1.030854096,1.03102102,1.030815822,1.031109946,1.030548991,1.031203394,1.030872761,1.031388084,1.030905212,0.603002165,0.574115834,0.574837992,0.612390223,0.65138677,0.633332813,0.673051518,0.600113532,0.637665763,14.3509083,14.46069571,14.26441852,14.45591391,14.96008783,14.90322042,14.69561265,15.56733691,15.61098792,2.936702818,2.61982315,2.240143509,3.022696871,3.56154035,3.188957601,3.661217592,2.829667732,3.862576095,2.574434281,2.299241707,1.985519221,2.858971486,3.327733121,2.978720169,3.681148032,2.70910023,4.112465257,7.305977037,6.60829296,5.696054066,8.461457133,9.715145717,8.713926976,10.42907341,7.700594374,11.05788776,2.009580257,1.799891967,1.556477663,2.241940407,2.468888415,2.319461748,2.551195044,2.128160386,2.7130385,1
1.146065636,0.829586962,1.24572357,1.077498422,1.36728233,1.534265602,0.586041623,0.911187134,0.452871418,4.081769186,4.474860928,4.89743367,4.085678037,4.088894052,5.603739915,4.482111241,4.416517151,3.248861783,249,275,211,219,337,189,297,217,277,0.361937485,0.327304451,0.284687933,0.332497821,0.3677463,0.250733678,0.38993234,0.283361826,0.341711645,0.274660097,0.257411255,0.243749414,0.234539608,0.273691809,0.182642483,0.231201775,0.193263235,0.22858614,1.703128867,1.67443429,1.660538932,1.695816189,1.709956152,1.66240586,1.723351561,1.67558758,1.643353932,1.0298668,1.029468609,1.028816051,1.029584172,1.030313703,1.029466121,1.032663918,1.02898969,1.03019742,0.557506193,0.539452236,0.537285761,0.559672668,0.572671517,0.544507344,0.60516864,0.545951661,0.532952812,18.3540923,18.26731489,17.86502912,18.10504222,18.5165219,17.48669551,18.82874863,18.03009952,19.61986369,3.974084956,3.558140957,3.329880916,3.566407686,3.702378966,2.976812921,4.003172924,3.282126425,3.804407261,3.485542005,3.297202039,2.922027527,3.380646768,3.57527861,2.616208053,3.604819778,2.999112185,3.284606643,9.681516733,8.971575408,7.761185402,8.772900814,10.13341551,7.224417243,10.87891307,7.952431576,9.106345237,2.505074688,2.393890427,2.041642229,2.325553572,2.890801639,1.99476446,3.222512434,2.072905468,2.519888861,1
1.295448059,1.665236465,1.768053601,1.353813099,1.130467527,1.393021374,0.937040924,1.245682203,0.949718105,3.621505364,5.308751611,5.158546503,2.720848456,2.525108454,3.204597605,2.410178677,2.717130183,2.252266571,281,189,115,205,231,222,299,200,277,0.289979533,0.221540354,0.217139836,0.31899346,0.380504059,0.301547431,0.401815224,0.306928594,0.38129578,0.167342025,0.158249082,0.167255938,0.180749373,0.18439754,0.181442904,0.192465736,0.190249704,0.194796814,1.741368674,1.707574156,1.692955181,1.745968,1.806630668,1.735296078,1.794203446,1.684329386,1.739613523,1.029467082,1.029767454,1.028923959,1.029738209,1.030087782,1.029542977,1.030086651,1.029653345,1.030305684,0.618167489,0.586392525,0.549562452,0.606612956,0.650664612,0.589281158,0.635499288,0.55461756,0.615278856,17.16268543,16.52515441,16.27657211,16.84263591,17.48466582,17.04331242,17.79519364,17.64331422,18.68916639,3.531927032,2.817880626,2.662383891,3.536151282,4.271386087,3.268090915,4.480801186,3.161525185,4.253961075,3.129314461,2.605441428,2.504007192,3.277570704,3.769552032,3.270315081,4.162295036,3.128433488,3.897665879,7.879114879,6.584482763,6.324414409,8.792018293,10.19603135,8.348136987,10.61119086,8.3767632,9.960102076,2.274938237,1.980244234,1.809048823,2.383346036,2.762806891,2.255422316,2.97172085,2.226291332,2.844635022,1
