f1c1,f1c2,f1c3,f1c4,f1c5,f1c6,f1c7,f1c8,f1c9,f2c1,f2c2,f2c3,f2c4,f2c5,f2c6,f2c7,f2c8,f2c9,f3c1,f3c2,f3c3,f3c4,f3c5,f3c6,f3c7,f3c8,f3c9,f4c1,f4c2,f4c3,f4c4,f4c5,f4c6,f4c7,f4c8,f4c9,p1c1,p1c2,p1c3,p1c4,p1c5,p1c6,p1c7,p1c8,p1c9,p2c1,p2c2,p2c3,p2c4,p2c5,p2c6,p2c7,p2c8,p2c9,p3c1,p3c2,p3c3,p3c4,p3c5,p3c6,p3c7,p3c8,p3c9,p4c1,p4c2,p4c3,p4c4,p4c5,p4c6,p4c7,p4c8,p4c9,label
1.905526357,2.419106131,2.760846993,2.760458526,1.831611172,2.888506293,2.439000775,2.135326975,2.337156831,2.975819871,4.22492199,4.304611858,3.724526402,2.848913816,4.382618455,3.742921566,2.993159722,3.718612769,165,107,83,117,153,121,99,127,151,0.29224012,0.23812122,0.240614963,0.272484656,0.349279384,0.231800664,0.267254251,0.295942106,0.263068414,15.41705783,15.231408,15.42279719,15.79039199,15.81331952,16.02218272,16.03204416,17.05754072,16.49617006,3.684121109,3.271683452,3.218210691,3.269173103,4.130573447,3.020906305,3.285665927,3.561303144,3.209809112,2.60268194,2.238194514,2.359217182,2.729524522,2.944250584,2.241934254,2.42638036,2.633699852,2.449316066,8.403162165,7.105274364,7.142725225,7.830861822,9.299944359,7.076204062,7.616436259,8.309203519,7.724746981,1
2.041348581,1.426247781,0.905649963,2.024859485,1.033660847,1.518393327,0.390827402,0.470627079,-0.117573168,6.38412706,4.590016522,3.217636219,4.814720291,3.168583694,2.902977343,2.084755714,3.058687977,1.833567077,1503,1411,1229,1357,1555,1105,1645,1131,1211,1.661756803,1.54000498,1.442565445,1.636447128,1.6215528,1.527274831,1.555278256,1.332220553,1.358216744,18.9715532,21.39876505,23.09823145,19.16976866,21.05120059,21.65601548,23.51719965,23.38862164,25.19397217,6.828725583,6.57596271,7.192140521,6.852962838,7.294761865,7.415108663,8.056668168,8.626059227,8.169810683,7.863489355,7.146517327,6.872578909,8.003374534,7.951014995,7.585185631,7.810924436,7.258374368,7.006809676,41.44333603,36.20086718,32.24387016,40.40659908,39.81005963,35.62560005,36.72971435,28.85719861,29.17261648,1
2.049511269,2.715636158,2.475944857,2.629154788,1.999285143,2.903716217,1.917129645,2.393985554,2.040874522,4.142417274,4.601059641,4.316749676,5.409426293,3.918405479,5.608768077,4.29982099,3.877048174,3.825018224,124,86,128,123,166,116,208,136,183,0.328387619,0.310641031,0.320513342,0.269696461,0.326848395,0.227502908,0.309400111,0.272394642,0.33362222,17.88018947,17.73458375,18.98457185,17.3227149,17.57111054,17.60220253,16.91922618,19.38044085,18.85575985,4.067303944,4.015167738,4.107113867,3.252311037,3.964814833,2.939808546,3.931986857,3.316504769,4.030352604,3.325426086,3.119535897,3.012551552,2.867174238,3.346693037,2.486371015,3.228991861,2.782034341,3.221211635,8.787029676,8.152066092,8.354183155,7.660790949,8.813778152,6.653390054,8.538985832,7.463638494,8.673509058,0
-0.195748876,0.242736034,1.020183793,0.629860532,0.200875474,0.910412852,0.568783473,1.122643754,1.201811743,2.920280916,3.472975255,3.04495133,2.64581982,2.12466065,2.35399689,1.974711373,2.335909028,2.54975358,410,420,364,431,476,391,485,341,293,0.512782439,0.475016212,0.495427335,0.583647667,0.597640226,0.577629344,0.593918742,0.535940176,0.503076065,22.6283222,22.21599037,23.32178061,22.06005163,23.94417807,23.95630845,24.43836734,24.93605943,23.80522966,5.077692361,4.794544231,4.950028449,5.909787431,5.93957082,6.049816667,5.647792157,5.440563469,4.699157768,4.442914422,4.261225433,4.586245131,5.665407427,5.352871884,5.71746356,5.510844779,5.249569183,4.521870727,13.17766294,11.78675025,12.27877721,14.60328095,15.16147093,14.14536091,15.39253476,12.89967798,12.86831044,0
-0.293612382,-0.052728279,0.415959488,0.154622134,-0.14076585,0.336821676,-0.109057694,0.310007397,-0.086987962,1.662012064,1.932969069,2.301181017,1.503783242,1.606581625,1.258625995,1.267406622,1.098813075,1.318898026,424,427,359,570,561,541,561,563,473,0.53646152,0.501257232,0.437552597,0.603444971,0.627252937,0.682376934,0.668214293,0.716509489,0.619783217,20.72209576,20.36301497,19.11414603,19.05024678,20.03099008,19.90896132,21.54352465,21.44158089,21.33227332,5.777546931,5.596118688,5.072925958,5.819994844,6.362188807,6.26245891,7.193906935,6.547793378,6.668404553,5.05932773,4.715779488,4.226486732,5.907900109,6.373604785,6.932254508,6.724946537,7.221481849,6.069284395,13.32608765,12.5262678,11.31725877,15.87855147,16.17633022,18.23991155,17.25995197,19.65161017,16.08928857,0
0.328863087,0.754013588,0.991285018,-0.080965674,0.503533225,0.18101674,0.922268372,-0.070861138,0.97156978,2.246567289,2.817289039,3.471231716,1.469077389,3.423154061,1.716655635,2.830004099,1.832383526,3.512302025,331,281,231,409,323,385,383,281,307,0.393236828,0.372949106,0.331477868,0.487131927,0.439754926,0.506571001,0.503706239,0.425071989,0.389473233,23.2665674,25.10984745,24.5939893,22.32474996,21.4863679,22.17411147,23.29619352,23.06393815,24.16630835,3.813068461,3.822719424,3.303093282,4.388558964,4.138091321,4.536685308,4.659043097,3.803103469,3.532859822,3.354428484,3.297473511,3.022856434,4.141894679,4.288393175,5.3748185,5.050039769,4.091518896,3.781918304,9.934824857,9.233111272,7.977795853,13.22552868,11.26857012,13.05732545,12.89422783,10.86429669,9.795994808,0
0.373847702,0.944020229,0.609001786,0.708554137,0.338326532,0.638487135,0.205900195,0.55893652,0.270075937,2.096969511,3.230822807,2.810617476,1.930869451,1.530104426,2.230597904,1.885450382,2.611342493,2.91931214,361,332,311,301,407,299,343,271,316,0.397726748,0.319537778,0.38473034,0.408723422,0.519808548,0.397448889,0.457857544,0.410677347,0.411738526,25.72751554,24.49797152,27.25591866,25.1937486,27.18528673,25.9594943,28.67755349,27.61342175,28.25803952,4.042139604,3.23286063,3.707595643,4.057012458,4.969138716,3.842816915,4.335312552,3.911081214,3.809617279,3.712778913,3.013876994,3.482357913,3.90846292,5.042334595,3.671717625,4.17635352,3.885905765,3.805023918,8.965405395,7.252803825,8.569967824,9.439254756,12.2979226,9.343521383,10.42449954,9.196718707,9.436971214,0
0.360264315,0.466884322,0.437656197,0.517089793,0.195968438,0.56209252,0.030424843,0.038032564,0.155922987,3.006841253,3.329590421,3.024659712,2.118463312,2.54792937,2.546061265,3.088828572,2.141014983,3.180498162,272,294,284,274,322,232,274,316,292,0.406836505,0.328680083,0.343814773,0.40952962,0.372292046,0.364947672,0.355751013,0.4151463,0.365661585,20.66451768,19.86971102,21.14675284,20.76307437,21.14633151,21.37672291,22.92196009,23.51480633,24.33453901,4.889557157,3.936663799,4.013128287,4.842345248,4.511387962,4.474841035,4.004752909,5.076824463,4.118756176,3.9575791,3.409252242,3.547097052,4.171943591,3.654878812,3.600417232,3.487949628,3.829849453,3.368521752,9.975986814,8.711005678,8.756413571,10.47433639,9.547837938,9.324866905,9.080780928,10.1030547,8.60261006,0
-0.797145521,-0.462804565,0.151050958,-0.735992776,-0.679392075,-0.831788669,-0.166289721,-0.800747015,0.175139955,4.447045594,5.148437831,5.151313839,2.778979239,3.261063745,3.601903706,3.350640932,3.919809271,3.503731874,176,174,168,298,244,204,280,176,268,0.247173796,0.244606664,0.25599924,0.400525763,0.328038623,0.300253869,0.296268072,0.266341992,0.285703095,17.62657291,17.5982515,17.05524226,18.47310825,18.4130858,16.97821646,17.2347992,16.36347923,17.45584322,3.198580813,3.225556471,3.374778415,3.986520277,3.983554999,3.474875784,3.449547548,3.270497568,3.633425641,2.720143559,2.756266946,2.864562131,3.770229005,3.39571603,3.197850386,3.201571022,2.874507627,3.185927455,7.043584293,6.743727171,7.02320565,10.54684277,8.599297789,8.332635643,8.122415875,7.221740665,7.722418118,0
0.525917705,0.411186382,0.211971299,0.736029951,0.48872801,0.649591252,0.02308295,0.454240578,0.035048605,2.239062566,2.233339199,2.393344686,2.644819219,1.726683662,2.458042261,1.769502024,1.814540014,1.946128189,449,421,343,354,397,245,367,364,363,0.495936331,0.526430896,0.465812709,0.4658485,0.560342569,0.457581904,0.553288403,0.544935852,0.556498088,22.14017155,22.01581389,21.18314403,20.60129865,23.39694039,21.44872852,23.39390685,23.35641982,21.77368229,5.903640047,6.08425855,5.391858835,5.133403388,6.250196892,5.362359352,6.142795977,6.271173736,6.574830285,4.744874452,5.062527923,4.416828418,4.251214302,5.249750669,4.383330789,5.162945326,5.075838298,5.270451412,12.1530471,12.97417973,11.64558583,12.10654106,13.99203814,11.53505318,13.83968006,13.38446301,14.12035908,0
0.713324587,1.15837172,1.381298752,1.079970199,0.60205256,1.369541028,0.697162048,1.108374544,0.507348558,1.837099594,2.147969187,2.233539322,2.042830501,0.985240005,2.541178469,1.328670616,2.831347482,1.345141847,242,197,215,191,405,225,335,213,351,0.402438334,0.390514031,0.37238167,0.406582826,0.563260142,0.342549565,0.510918369,0.322402049,0.538553802,19.47551037,19.62246592,19.8393313,19.27928047,20.88669204,19.19935408,21.43825956,19.75214926,23.71936789,5.10199429,4.834363904,4.482510588,4.697078034,6.153505003,3.909817198,5.581133253,3.627137769,5.74893413,3.924654835,3.548184703,3.511145727,3.852676666,5.272972406,3.339537911,4.73762139,3.256307764,4.792766013,10.20622689,9.813459252,9.431862205,10.4963308,14.14937383,9.135007538,12.74086296,8.500153629,13.38510042,1
1.934064552,3.494017372,4.974654975,1.662104185,0.729151895,3.024678765,1.483674584,2.809613685,2.000368757,3.529337401,10.39350423,20.30200187,3.842380335,1.761851535,7.437897676,2.475261217,7.192748029,2.645728722,253,197,177,311,387,221,309,187,169,0.383577152,0.172108568,0.110764366,0.412570001,0.57592473,0.224697483,0.447055525,0.216624449,0.387999218,20.34087403,16.91442479,16.16295866,19.46068698,22.5122496,17.75677472,22.35138415,18.91685495,23.53196202,3.508975663,1.994079966,1.615583596,3.718774781,4.601384473,2.506591748,3.717845132,2.497273876,3.440286465,3.364837113,1.909740798,1.369559558,3.884010143,5.364746612,2.34802796,3.974984159,2.106093868,3.260077146,10.80465737,6.059074968,4.355520909,11.62448969,15.12910651,7.157039008,11.8448788,6.725119542,10.27871706,1
2.481667775,3.033528932,3.77717015,2.295334655,1.698478866,2.79988366,1.778291975,2.279167775,2.365845938,9.070356627,12.2392073,16.16586254,7.173477836,4.95220427,7.095410281,5.323734983,5.248821303,6.283252828,245,209,161,239,306,151,257,223,189,0.230289349,0.206074216,0.167578413,0.252942215,0.450180353,0.25399085,0.336164465,0.305790116,0.268805055,21.38353227,21.51172381,20.56730398,20.97227505,26.72232663,22.16149023,23.68967,24.56713498,22.37900399,3.111690769,2.874922466,2.498617535,3.08594795,6.062301925,3.062410059,4.257542586,3.491830555,3.09599214,2.147176015,1.794177984,1.445270216,2.46787949,4.047995269,2.402689034,2.9885918,2.769660386,2.375543785,5.749555624,4.919447269,4.14683744,6.554557217,9.055524792,6.532378468,7.777219448,7.2807657,6.658883719,1
0.525634684,0.871796987,1.624414152,1.139258223,0.289799834,1.603670428,1.494862691,1.057945975,1.627258529,3.165561292,4.173708477,5.362959541,4.10308478,4.152754575,5.24043022,4.555559423,3.906521335,4.856055668,374,269,175,303,294,249,234,305,181,0.481564228,0.389035193,0.316527445,0.474380283,0.438460128,0.407722421,0.401007174,0.437633809,0.3684995,25.28460264,24.45372593,24.42809398,23.60801888,23.25680076,22.0301487,25.99071131,26.50360124,25.42391537,6.498448729,4.826633611,3.550471013,5.519816013,5.197888379,4.319543149,4.202426827,4.302870491,3.711833856,4.764458814,3.554400082,2.785003532,4.610512895,4.055259763,3.644530558,3.439065826,3.649697086,3.175728474,10.37114932,8.321805617,6.885410174,10.72053333,9.758806661,9.751222319,9.185035843,9.817515176,8.427416269,1
-0.062605142,0.081698747,0.131327528,0.005155665,-0.349577256,-0.232962368,0.045070221,0.120807567,0.190666605,1.808740573,2.213987649,2.256553237,2.148195087,1.791712603,2.332410304,2.185206441,3.125486131,2.149559378,361,325,363,475,367,355,305,347,255,0.531420207,0.46568089,0.479465204,0.578079809,0.520230922,0.463143797,0.446703962,0.47644053,0.445463143,23.68325188,24.00384845,23.88636433,22.67308514,23.45377102,21.17261056,23.24470608,22.1657619,24.2181205,5.019662121,4.511744845,4.58195218,5.815169769,4.587277627,4.140670612,4.243817143,5.157137129,4.21912309,4.496435949,3.634303123,3.66302914,4.761326503,4.096249589,3.60454438,3.616772549,4.162938423,3.569067286,13.96842953,11.58309444,12.12289113,14.97068443,13.03252504,11.87545382,11.16727974,11.92566376,10.76739289,1
-0.53074212,-0.250552611,0.710181012,-0.213728223,0.06912606,0.500686383,0.41464319,0.783273109,0.578769386,2.071273917,2.11834406,1.666433045,1.835341872,1.48863709,1.352879029,1.788168622,2.194803251,2.020504986,235,313,293,269,359,335,265,173,213,0.36791369,0.391967718,0.439923114,0.374431137,0.469863819,0.451241889,0.408289904,0.39514216,0.398235368,18.61147324,19.88924563,21.62582486,19.21528872,20.84782425,21.38271973,20.15856794,19.8645118,21.08302672,4.732176634,5.003459664,5.507220538,4.991706539,5.402059893,5.448830575,4.698796446,5.446671901,4.694774599,3.532256966,3.696258782,4.196131201,3.554456078,4.283473352,4.109630174,3.865065382,3.779320581,3.605906176,9.003224343,9.727119165,10.58258456,9.259401155,11.19568559,10.62892712,9.962866246,9.484204078,10.05409032,1
0.0329546,-0.904505119,-1.594722056,-1.282596655,-0.789253577,-2.022737823,-0.523716932,-2.29692819,-0.713820247,12.72128336,9.347180583,5.561344574,7.236220374,9.554291065,6.104102202,5.975696824,5.757609871,5.7192919,186,250,249,225,219,177,236,173,190,0.226623687,0.258497087,0.399552603,0.293083439,0.259334471,0.316770128,0.317763882,0.35452151,0.329516274,17.76706962,19.10122518,21.94526729,18.15476442,17.9569124,18.90334124,18.97990643,20.09971431,19.49334057,2.949713976,3.288098516,4.536693935,3.437379784,3.414868254,3.820813173,3.781594489,4.348511107,3.917689517,2.446415196,2.726995256,3.881438898,2.965678076,2.717033775,3.156937154,3.171584554,3.487696723,3.206358297,7.159725786,7.803476259,10.67845789,8.527497388,7.822089507,8.658690641,8.733906371,8.997354659,8.720367166,1
0.419439478,0.51870657,0.558485967,0.212404253,0.428712972,0.501402705,0.344018784,0.585833368,0.09133537,2.125522657,3.478751312,2.587082622,3.147594111,2.088098396,3.401272471,2.089917462,1.925707126,1.038540531,259,289,253,344,381,299,288,300,344,0.331563779,0.235607477,0.27706975,0.286620762,0.34793481,0.226951984,0.322200593,0.315390828,0.472238297,17.0375651,15.98671358,18.85164013,15.67930468,16.49993188,15.51072015,17.93031481,19.53842812,21.67956673,3.499263066,2.75995118,3.319077123,2.882822088,3.684719398,2.497757677,3.409990716,3.252908311,4.387174762,3.422585019,2.570415418,2.820462341,3.065041152,3.479806877,2.403141494,3.174519035,3.10608505,4.17063247,9.511486727,7.342351137,8.279841426,9.072149125,10.01891336,7.575829244,9.89226486,9.597310544,12.87414614,1
-0.150992854,-0.008957748,-0.034819506,0.152850386,0.545367318,0.347056418,0.806536686,0.217398402,0.78557349,6.484958069,7.888019016,9.62848055,6.172763391,5.227542052,6.145355644,7.045624525,6.339968394,6.827285283,265,267,233,271,423,301,305,237,275,0.39669957,0.332687855,0.259523078,0.409723776,0.50942386,0.377031085,0.370893843,0.316088088,0.311291831,19.26761332,18.84450172,17.54588124,18.81129195,18.74170634,18.06532579,17.66100156,17.92145,18.180374,3.886622294,3.433139923,2.996621414,3.732865072,4.954589755,3.542634205,3.815195868,3.26513481,3.405659098,3.806902871,3.223815589,2.65200708,3.673391071,4.819561813,3.349214709,3.695314312,2.965159093,3.150192528,10.23830511,8.860449732,7.303479356,10.97931332,13.13414784,10.13541967,10.16412966,8.815585039,8.827936106,1
0.093818361,0.761789791,1.022763145,1.750980468,-0.314912936,1.318493037,-0.161355882,1.394680737,0.010625251,2.700343094,4.360825211,4.095037139,12.47520432,4.118567111,11.06462809,2.371451956,7.577544282,1.783598018,750,524,419,263,776,289,815,317,702,0.770797181,0.551075154,0.509910313,0.35813549,0.807112234,0.360454976,0.832989766,0.348324393,0.767756073,20.36685001,18.39143948,18.58510338,15.20244832,19.59078018,15.15295635,20.67877122,15.90072731,21.71900146,6.89210404,5.065543716,5.018300725,3.221740067,7.536955404,3.305104414,8.214088066,3.423931285,7.740860253,6.658647923,4.650074403,4.240270003,3.279724018,7.326741539,3.270157559,7.702103678,3.15176446,6.688204949,20.72050235,14.77702311,13.68990577,10.41815384,21.6738581,10.556734,22.4489383,10.26237508,20.29040506,1
1.02972178,1.262341754,1.528294608,1.386912227,1.221798024,1.649966542,1.449548746,1.323057343,1.133973549,4.436986576,5.272407819,5.107059873,4.25371002,3.970512994,4.345553782,2.849261818,3.501071883,2.384565842,385,255,219,291,349,235,281,249,339,0.519234507,0.380192779,0.298748251,0.466035479,0.521807616,0.344082362,0.468307894,0.344127524,0.445026092,22.18863282,20.44396721,20.35675672,20.11267842,22.50344416,20.02008615,24.13131534,22.00700567,25.58020646,7.747502666,5.545828781,4.505438229,6.006470111,7.090520452,4.53316565,5.97644043,4.512937167,5.848991491,5.561532381,3.806467692,3.068368726,4.74956806,4.994571187,3.481010599,4.171389673,3.46255135,4.055120836,11.10622269,8.533592086,7.313902113,10.9524329,12.14908866,8.449786302,11.11944033,8.302427225,10.05420129,1
0.415950547,0.766733583,0.260686354,0.297689417,0.19631521,0.293826035,0.002695949,0.40054873,0.061106556,2.001203544,2.414260313,0.191273327,1.989060801,1.079781939,1.622596417,1.127623183,1.400595117,1.838403354,299,215,467,397,491,440,531,381,310,0.421676313,0.379497567,0.783707506,0.577915969,0.611390855,0.597032431,0.630851228,0.56033771,0.418740114,18.68930555,18.09482746,21.46468736,17.99375944,19.8117436,19.98384277,20.40899871,22.89861507,20.18631756,3.811361821,3.663539949,7.028144899,5.1526479,5.157136711,5.114955195,5.255607599,4.978830518,3.58449868,3.872962321,3.606477639,7.768320974,5.602500694,5.945106465,6.098918971,6.519823395,5.513584587,4.132638087,11.66711986,10.78935557,21.20748034,15.81027012,16.54296096,15.9807547,17.07158064,14.77990582,11.44748747,1
-1.157693031,-0.473759846,0.066034567,0.051543689,-0.085585094,0.665701555,0.074651312,0.655098007,-0.058507945,2.93572365,2.016249203,1.966750198,1.474467923,1.426317544,1.535290408,1.911676057,1.956066666,1.584429194,235,346,420,634,474,361,374,289,400,0.419343848,0.525519026,0.453472103,0.694334888,0.565559747,0.655653514,0.499939963,0.530596276,0.499706516,17.20938721,19.45896737,18.57067808,18.48128525,18.5946178,18.63445924,18.2534626,18.2493369,19.20625939,3.877177705,4.642937421,4.243169263,6.118605459,4.950069408,5.368437907,4.37722575,4.612283893,4.600511845,4.063949847,5.008406279,4.405654029,6.912466184,5.139403418,6.653088478,4.680522352,5.21416521,4.58947812,11.18285188,13.53392125,11.70779946,18.69033755,14.67609554,17.62485848,13.15491573,14.26821258,13.2195606,1
-0.515761002,-0.407789587,-0.435159151,-0.259263749,-0.207135485,-0.171115023,-0.249842956,-0.321779817,-0.535345936,1.510714901,2.449973275,2.379015121,1.375536206,1.023733817,1.87021304,1.338319187,2.367839777,1.565875831,312,230,190,378,418,348,360,326,370,0.392403518,0.298893583,0.337220387,0.460975085,0.522408905,0.414704098,0.511662096,0.370543641,0.484072213,20.7043618,19.79125153,22.21562782,20.99777746,21.83063386,21.55723914,22.93871434,23.20410655,24.8588282,4.749993347,3.678517005,3.820391688,4.964088814,5.097370964,4.393789132,4.612365927,3.741582015,4.275107083,3.566286842,2.753618131,3.11007948,3.873330105,4.652980048,3.717295548,4.620592417,3.213629918,3.964352923,10.11671445,8.032390574,8.632664235,11.59183117,13.2174196,10.17691696,13.12142915,9.093127633,12.20673081,1
1.25191515,2.041218655,2.566360098,1.948045413,1.074757645,2.529575626,1.409275628,1.94637547,1.088037093,4.455268825,9.318254556,8.405309044,5.154309743,2.995077974,8.496758246,3.641361516,6.043139023,3.585230716,229,201,163,137,317,104,219,139,213,0.374425814,0.270744275,0.21782784,0.264642202,0.437305385,0.202038265,0.379449199,0.255043385,0.345065877,24.58206809,21.45780637,20.63004967,20.43148623,21.37186539,18.7455674,21.55143568,20.24261042,23.47055598,3.949601111,3.307141227,2.602049244,2.725877166,4.092022493,2.241426488,3.580598544,2.464909209,3.215603447,3.032047731,2.599385072,1.957342923,2.356971426,3.830600947,1.974699843,3.512081498,2.414587951,2.808957942,9.206433412,6.917291386,5.959263885,7.171306888,11.61629136,6.020637819,9.944015296,6.955180653,8.919213156,1
